duration,v_min,v_max,v_mean,v_std,i_mean,i_std,t_max,t_mean,t_std,v_drop_rate,battery_id,cycle_number,ambient_temperature,Capacity,SOH
3470.0,2.5249886697730286,4.188837765892728,3.555692244172496,0.23855345527869287,1.8825977111170091,0.49538842897730856,38.52029413487392,32.15709029211502,3.4352703228831953,0.00047949541674919296,B0005,14,24,1.8134404914735824,0.9768127007692818
3450.297,2.694621861688723,4.189110301768517,3.562746818017503,0.22453375718322335,1.8818235264274379,0.49664461272030896,38.21358592965045,32.044070003146096,3.3695773679332603,0.0004331477667226311,B0005,15,24,1.8025980036306504,0.9709723768751648
3429.407,2.64010141737067,4.18921207304098,3.5614521756489204,0.22859181141516383,1.892259778387913,0.47802455367101127,38.1983618706913,31.931593674911532,3.39448136823538,0.0004517138548064752,B0005,16,24,1.80210690024615,0.9707078432300708
3409.484,2.573903509838096,4.188899969428112,3.5603420474985823,0.2336151721811594,1.9027782137498737,0.4583032579705244,38.31926916027133,31.941655359029298,3.4101384368753025,0.0004736776766191061,B0005,17,24,1.802579500826209,0.9709624103091468
3390.422,2.4942396831720126,4.188779799856791,3.5591189041401865,0.23939502329865414,1.9133470605822436,0.43709670101645964,38.4787542519308,31.965008645476725,3.42421539021763,0.0004998021239494017,B0005,18,24,1.8030683142834096,0.9712257104811377
3390.281,2.4556793246645583,4.189272591516219,3.557886771846508,0.24211638521908152,1.9132081421080984,0.4371828877865965,38.54659017774874,31.966241678512723,3.442840461604763,0.00051134205891832,B0005,19,24,1.802777624719604,0.9710691300699019
3591.734,2.632142800798914,4.187614060563439,3.5520375235511907,0.23477782948432763,1.8554552597994574,0.5410919073733292,38.44749852224995,32.37143341978575,3.367045402578324,0.0004330697261446769,B0005,20,24,1.8470259949329195,0.994903587398902
3552.297,2.5027764692056795,4.187628781108399,3.5525668436897124,0.2448173475304705,1.8747434663359825,0.509067381028261,38.992275791716615,32.70024990461686,3.423475752251563,0.00047429939329473854,B0005,21,24,1.847417311283644,0.9951143705942721
3531.578,2.617507742871704,4.187447226312926,3.5567940383270398,0.23373891268927044,1.8738792670691686,0.5101808467606345,38.51424197364312,32.32266411829938,3.4041989923052705,0.00044454334109036314,B0005,22,24,1.8361774213478947,0.9890599854098059
3492.907,2.694074478000972,4.187344026387161,3.5614100044534203,0.22544994683917527,1.883276367037806,0.49405574744113057,38.165816144899125,31.98795810666763,3.413413907657755,0.00042751483173934747,B0005,23,24,1.825780747577624,0.9834597999985366
3511.594,2.6237674644021887,4.187438187636325,3.5566107947817986,0.23129045070961002,1.8733320556361157,0.5114711984839045,38.16526203587147,31.894456524691385,3.4456420602833298,0.00044528801542380374,B0005,24,24,1.8251136435078368,0.9831004632950898
3431.9370000000054,2.5010798299873738,4.18774138117799,3.5586742170266272,0.23910922447932814,1.9139789784762269,0.4347781364596056,38.27549578575718,31.78039681801023,3.4543490512089234,0.0004914605224952014,B0005,25,24,1.825581504220376,0.9833524772367372
3431.125,2.68499881852498,4.188261122540052,3.564103182686904,0.22432330178039336,1.9031048926498,0.45712020939314635,37.98216079918311,31.688747146342205,3.432535498835743,0.0004381251933447693,B0005,26,24,1.814031127508391,0.977130847840027
3412.406,2.547109116468133,4.187338767288234,3.559588063594272,0.23463255580240505,1.913471143750189,0.4360129440715691,38.11100191887773,31.596747992569153,3.4706354198378295,0.0004806666178702362,B0005,27,24,1.8147691941158937,0.9775284086310274
3410.688,2.471314764334132,4.187560306288175,3.556833231052199,0.24012901309651455,1.9136209099025532,0.4361071320744154,38.18831137948753,31.565586498787077,3.4898223105000974,0.0005031962882427366,B0005,28,24,1.813969388710352,0.9770975921350077
3410.718,2.6613903306108773,4.18805176248713,3.5624410850948944,0.22531026238437576,1.9026476995844432,0.45833693133701175,37.99854111908584,31.59124667045208,3.4646523131672606,0.00044760705278954545,B0005,29,24,1.802765665167823,0.9710626880376819
3392.719,2.541762355407921,4.187667484260542,3.5591407106855666,0.23438290818377094,1.9130823665540544,0.43732339260947245,38.194201649765226,31.603485399391182,3.492189073621994,0.0004851286324781454,B0005,30,24,1.804077040117352,0.9717690623092357
3470.672,2.628919415830567,4.2010701773378685,3.5573161327793144,0.22478337971214638,1.9206226860865134,0.4210752557310199,38.45796400011448,31.91556385491565,3.5124329149973463,0.00045298165931764836,B0005,31,24,1.8518025516704488,0.9974764875349149
3414.109,2.6312552691827045,4.1996223345495824,3.561870782772737,0.2235720445769139,1.9298947547733054,0.39978589794990893,38.49126351534004,32.081128118597164,3.396156880374486,0.0004593781467922899,B0005,32,24,1.8307038456739428,0.9861116348782738
3395.219,2.654880745360911,4.199853323702163,3.5617586337260088,0.2213510620234656,1.929319271264108,0.40074726451272014,38.31473393357882,31.849792632896243,3.3849959023295275,0.0004550435710748708,B0005,33,24,1.8199041089501269,0.9802943389447217
3386.0,2.6749688422803803,4.199103467081427,3.5597307651083123,0.21927532436509642,1.923358415235126,0.4139605436582219,37.861934640176806,31.465690433362017,3.4211588441551437,0.0004501283593623882,B0005,34,24,1.809307963702852,0.9745867078945716
3368.187,2.6159705726789904,4.199998536865001,3.5575937553540915,0.2239537871103154,1.9285088406920838,0.40220314419945896,37.90665575786083,31.409348956650316,3.40239559793214,0.00047029097974251753,B0005,35,24,1.80460990458052,0.9720560906279803
3368.266,2.658447162110498,4.19967522099872,3.5597237883937995,0.2209801800385344,1.9231516515854177,0.4150414683091589,38.34003238560517,31.902247475518077,3.436739888008232,0.00045757314264616324,B0005,36,24,1.7993770651972192,0.9692374130950107
3358.719,2.697942608427116,4.1991847248803165,3.559061771422033,0.21771514337644682,1.9170640150939449,0.4276662826214122,38.0745950590744,31.649024294808623,3.4344153777538797,0.0004469686557444074,B0005,37,24,1.7884432335370462,0.9633478867036309
3339.5,2.6617272246516333,4.200012480335,3.557015527748059,0.22052028075457983,1.922067492364195,0.4166234895577189,38.07252758016199,31.48874626238971,3.472686635897123,0.00046063340490593415,B0005,38,24,1.7829230484252725,0.9603744299218226
3331.265,2.699288287625812,4.1992373656547874,3.5562481933590964,0.21742090167721123,1.9162697587781747,0.4293647310507515,37.80133585100446,31.329995610092634,3.514379646067549,0.00045026411229036876,B0005,39,24,1.7730337158018288,0.9550475246530082
3321.188,2.612793240883853,4.199395781118708,3.5532756526091784,0.22452623481021516,1.922122706502154,0.41768161882567106,38.39873985476869,31.569551201845574,3.567777065471613,0.00047772138771874867,B0005,40,24,1.773037755078937,0.9550497004162604
3321.844,2.6637064901468075,4.199578698026071,3.556266431640255,0.22096742761745108,1.9162735319343263,0.4300126614336615,38.74929237918251,32.111426258867944,3.547509774914277,0.00046235530864160507,B0005,41,24,1.7678721106662054,0.9522672175646097
3311.828,2.6668454289754746,4.199546957512695,3.5563095420140822,0.22117733910818724,1.9159257340976645,0.43059588942182436,38.87275464755104,32.271676011112376,3.5104530653299775,0.00046279623474927445,B0005,42,24,1.762315070409309,0.9492739086983167
3327.391,2.684431051981017,4.194091469340824,3.558950851054106,0.22550794469395652,1.9114464682592052,0.44064826878321145,38.503541429116005,31.842291659678658,3.5440220521836188,0.000453706948585185,B0005,43,24,1.7676172924938447,0.9521299593373236
3312.078,2.645224362345869,4.200715235801255,3.5534418211598053,0.2229496052893184,1.915844717074932,0.43046895563798926,38.27009094548294,31.759815453754253,3.4660963191880936,0.00046964198109325495,B0005,44,24,1.762668359743147,0.949464208578551
3293.172,2.6603527244917,4.1990980807180325,3.5510121537420285,0.2216201354243429,1.9151339148316244,0.4316359120125924,38.11684755251712,31.41911167391793,3.5370232546674507,0.0004672532610584362,B0005,45,24,1.7517304870664143,0.9435725054869608
3275.328,2.6926849789916263,4.199398534411534,3.551317608213949,0.21932074696010626,1.9148572716406749,0.4328942585704271,38.04152715355532,31.331626572312267,3.543686044860817,0.0004600191356163132,B0005,46,24,1.7418496047960008,0.9382501520146928
3265.016,2.670544734728978,4.199122915612965,3.549003180550162,0.22144629488934392,1.9144233171408105,0.4333590434907764,38.17980302242767,31.35934131425137,3.586023615654214,0.00046816866468157793,B0005,47,24,1.7360913511847138,0.9351484592444022
3328.937,2.605158060541757,4.190409478081396,3.5597648340955175,0.22722748069200965,1.9389033648133622,0.37768161219928753,40.71218198711114,34.31088483888259,3.335979792723143,0.0004762034900449119,B0005,48,24,1.7936240148573608,0.9661385230754257
3329.266,2.672012007453096,4.199933846791869,3.5623454342368555,0.22227391812377686,1.9275345758657751,0.40451680248615257,39.88526123315293,33.43585640373787,3.380560659322199,0.00045893654617527505,B0005,49,24,1.7831890223273277,0.960517697201241
3301.579,2.674271233724938,4.199365021329158,3.558336657621618,0.22147695346051366,1.9267295232904684,0.4061122466240277,39.18287352945846,32.66698125020078,3.4155521499085486,0.00046192860676791923,B0005,50,24,1.7673642076278957,0.9519936347583843
3283.563,2.6309416727017187,4.19902365945384,3.5540131386228695,0.22473746346279738,1.926172441865584,0.40722696332702885,38.95156480403077,32.28423408691397,3.482260826414721,0.0004775550177511811,B0005,51,24,1.7570177850353066,0.9464205172265513
3275.125,2.6629725743154204,4.199432142144215,3.552376095886298,0.22236358329078568,1.9202943078313004,0.4205083620836188,38.607510759873634,32.00739178780946,3.516490760527708,0.0004691300539151315,B0005,52,24,1.7468706179837907,0.9409547290193552
3265.656,2.612942119873717,4.199640922827531,3.549618661283733,0.22654739258708573,1.9201149196706926,0.42114857705191017,38.920359903369054,32.06387071886056,3.570742187285981,0.0004858744469576141,B0005,53,24,1.7417172507457144,0.9381788592880078
3266.093,2.615719844266148,4.199305653118061,3.54938103086703,0.22676974984008744,1.9144411095695255,0.43342157436048734,39.23273115358871,32.43754560319043,3.6074428921842885,0.00048485631268059814,B0005,54,24,1.7364225056478186,0.9353268361401416
3257.594,2.6287695472774453,4.198949734540481,3.5472118680418956,0.2259297319036886,1.9083813589951335,0.44589149758855773,38.9649270684008,32.16809876635083,3.568183389243208,0.00048200610243726976,B0005,55,24,1.7263217239235826,0.9298860334657101
3248.593,2.6655106679421823,4.19834220599025,3.5467052098640246,0.22293092024176694,1.9022223526493423,0.4581212751101244,38.83927283461771,32.05752645824972,3.5855531376121608,0.00047184474572470846,B0005,56,24,1.7158065389330133,0.9242220117908767
3238.766,2.650495153350403,4.198995776266302,3.544629653883431,0.224735876656725,1.9020695337081277,0.4588254210603402,38.82796377704433,31.97592092807272,3.6189464394401556,0.0004781143876760158,B0005,57,24,1.710533351135192,0.9213816005181209
3240.14,2.643236235233877,4.19916986492694,3.5436291614253204,0.22548872600732597,1.8965332154034205,0.4700201246584862,39.14007944734004,32.21689335291319,3.686251549298293,0.0004802056792894946,B0005,58,24,1.706014499648521,0.9189475137389713
3230.109,2.656450207001938,4.199246833083063,3.5444946147995258,0.22535563972499398,1.8959927229678666,0.4706186966113815,39.349611598028886,32.55632993697177,3.5928449263669986,0.00047762989610602145,B0005,59,24,1.7003110272642588,0.91587532896664
3229.7810000000027,2.626177688152069,4.19925518864016,3.5409201846556857,0.2279232427931213,1.8900332987976025,0.48135441160896786,39.29444535878087,32.40048085325998,3.6314112766159066,0.0004870539211445266,B0005,60,24,1.6945798601797897,0.9127882263985314
3212.469,2.6582230344240045,4.199610827671791,3.541195668799061,0.22571944550735676,1.8893934935378442,0.4828669701474443,39.10487658009542,32.29371860868794,3.642813467286396,0.0004798140599170877,B0005,61,24,1.6849029086609286,0.9075757205607076
3213.219,2.695100237338448,4.1994453812630566,3.540671044783382,0.22232770586728487,1.877705395568618,0.5036330212074767,39.0462609369598,32.136071448067796,3.6601585276654376,0.0004681738605195004,B0005,62,24,1.6744741591159715,0.9019582574806932
3203.578,2.639091813583503,4.198991968341307,3.5376048790268775,0.2278035015163785,1.8831949982887424,0.49399528285802824,39.398032192832,32.382685497234974,3.7441434960441162,0.0004869243560661873,B0005,63,24,1.6745692479879102,0.9020094772578231
3195.125,2.6857210282450983,4.197785116892181,3.538422485261741,0.22478623561389083,1.8764452364443795,0.5049280963906851,39.10678394120843,32.30899951427638,3.5788531262087084,0.0004732409807588381,B0005,64,24,1.663716375981405,0.8961635599169331
3195.312999999994,2.69017866510873,4.201331130571617,3.53928626988912,0.22405053018605095,1.870973160299051,0.5150896334384865,39.44448954135193,32.56636929496717,3.7041499205150634,0.00047292783694833344,B0005,65,24,1.659013868748246,0.8936305466681351
3186.297,2.639895313359579,4.199339974904826,3.533690170241391,0.22875214978625033,1.8705690143479228,0.5157218580184614,39.509602016775695,32.46542951751835,3.7687082335301367,0.0004894222545937329,B0005,66,24,1.6538540573335014,0.8908512057704356
3176.438,2.68991452927918,4.198916244859707,3.534367734544495,0.22434241853957987,1.8640262698477292,0.5262379195298712,39.33486536224533,32.347056454418095,3.7742095759552012,0.00047506096941937075,B0005,67,24,1.642653782130131,0.8848181591266644
3167.593,2.65935818848874,4.198537488587242,3.5312941932103548,0.22742872815982934,1.8637043892758263,0.5270482005586353,39.43723270017243,32.37153894064616,3.8040097480844217,0.0004859144783116082,B0005,68,24,1.6378578430223698,0.8822348186450749
3167.719,2.6657030585650423,4.198943932259475,3.5309134771684274,0.22708128337573127,1.857873177974908,0.5366356305325526,39.51375235624076,32.45549347979197,3.812411680873906,0.0004840204808868566,B0005,69,24,1.6327350407099108,0.8794754127611388
3159.077999999994,2.642986759012803,4.199579806494986,3.5287226893409893,0.2296112762432864,1.8572543412119842,0.53726761406224,39.60170302810528,32.50017194695606,3.8277055188123668,0.0004927365033348928,B0005,70,24,1.6277528915533617,0.8767917699307697
3148.829,2.631116911889304,4.198782234828033,3.52625493581969,0.2310765911883366,1.8568772359904624,0.538166418614604,39.68746359758208,32.50100298369444,3.855320624062091,0.0004978566073098059,B0005,71,24,1.622125485521159,0.8737605584239755
3149.094,2.696157404617167,4.19910517813207,3.5286843243370045,0.22510578697122166,1.8449420023406096,0.5565663494047528,39.53535075538898,32.4728927422438,3.8373604523036042,0.0004772635473932831,B0005,72,24,1.6113256603765849,0.8679432148624368
3140.547,2.6667596238241567,4.198510853141954,3.525556939424901,0.2281397131118496,1.8444613866204569,0.557406416943297,39.6502371632164,32.50480154634882,3.8698847698092633,0.0004877338977311269,B0005,73,24,1.6065631397488385,0.865377875300024
3131.625,2.6403185448373043,4.198732430468704,3.5226805646793737,0.2308516858920289,1.8439309256979097,0.55808625680976,39.69929058154853,32.51218336210202,3.891619549464346,0.0004976374520037998,B0005,74,24,1.6015142233917594,0.8626582682073706
3121.907,2.69892986372897,4.198799630396931,3.5246734587890085,0.22588557047078087,1.8371650795865604,0.5677590439977344,39.56076309770468,32.45692821941515,3.8766030921125143,0.0004804338395307616,B0005,75,24,1.590369231400328,0.8566549999565575
3122.125,2.6682466504352997,4.198753541225669,3.5213155754526824,0.22872630381164663,1.8316434831262063,0.5765566159953615,39.63708096307912,32.447059186431154,3.908550011615665,0.0004902132011980202,B0005,76,24,1.5857889968242211,0.8541878490754121
3121.672,2.6479207279724903,4.200309982421394,3.51803386486462,0.23152662212104436,1.8311750591767433,0.5765630925961482,39.43977047692484,32.32889654966259,3.855211683864974,0.0004972941598120826,B0005,77,24,1.5849430707374117,0.8537321895986371
3120.86,2.6741633856529066,4.201124089732316,3.5236841955396794,0.2295228480555242,1.8433261115953903,0.5588856525373186,39.83902225625452,32.84488475360107,3.7987370071445623,0.0004892756176436653,B0005,78,24,1.5955263892495937,0.8594329115068512
3103.828,2.6892528956736257,4.198150316653697,3.519146638240668,0.22754368748819617,1.8298408761937657,0.5779989594971418,39.41794949618613,32.31731555011648,3.8699714596599026,0.00048614079806615296,B0005,79,24,1.5747301747801037,0.8482309964083233
3095.094,2.688809122993162,4.198524048997099,3.516233648608237,0.22767764621364045,1.823708460193854,0.5876608736172136,39.262781682151214,32.06376130177751,3.9497881090835048,0.00048777676090094093,B0005,80,24,1.5649019950937946,0.8429370312695895
3095.781,2.6743555987897745,4.198840869468569,3.514773138461639,0.2288190587510357,1.8177240286719039,0.5959525288133745,39.47237839941986,32.21997626855924,3.9859287031280872,0.0004924396366147328,B0005,81,24,1.5597659473370362,0.8401704907053152
3094.328,2.6430294964336345,4.198119631667182,3.5132992979150073,0.23177314415834077,1.8179607964048694,0.5960315492186825,40.03754146951368,32.7120225448885,4.003671395289002,0.0005025615045442976,B0005,82,24,1.5594815668184234,0.8400173086716404
3086.531,2.6584858447131823,4.198320288264955,3.514484830704665,0.23095886806963914,1.8172828219040265,0.5966619329121747,40.14273016201157,32.945022147355694,3.9482168596298246,0.0004988883777780857,B0005,83,24,1.55468935359061,0.8374359751414074
3085.625,2.629782173759164,4.1980467610750285,3.5109677353595243,0.23330751651469486,1.8110596769358045,0.6050682193960979,40.1165626728546,32.857549597381336,3.974895856746223,0.0005082486003049186,B0005,84,24,1.5488741079890418,0.8343035835418967
3067.203,2.6622967647315545,4.199047008209673,3.510935874957801,0.23108659705635715,1.809523960162879,0.6066609022042898,39.87503330866132,32.629663328789654,3.957103206700604,0.0005010265846369212,B0005,85,24,1.538236598942558,0.8285736718133293
3058.157,2.682380966742509,4.197669918520713,3.509393098217416,0.22920883095192396,1.8026791040807892,0.6155723080358282,39.61961987024145,32.379859014262976,3.9942785032575556,0.0004954908959148285,B0005,86,24,1.527914258251028,0.8230135260370757
3058.812,2.640189476892272,4.197600624105256,3.5066782411556563,0.2328002385953969,1.8032065293561197,0.6155683851214282,40.067324667444815,32.68215852457039,4.067616385715316,0.0005091555634059838,B0005,87,24,1.5285252629756445,0.8233426447360579
3058.578,2.693769409137257,4.197985718630326,3.5109885623008092,0.2283329552029984,1.7966214118109363,0.6233268223437067,40.24716716520102,32.99387423636739,4.014427615224501,0.0004918025008657843,B0005,88,24,1.522647325284378,0.8201764839394089
3049.328,2.695787450704935,4.198164128530042,3.510305462695178,0.22846049187380552,1.7960332728517656,0.6241039814272211,40.30253125568348,33.045397072111655,4.021693159548484,0.0004926910708933598,B0005,89,24,1.5174859938489869,0.8173963242800902
3177.219,2.6920548172137724,4.222920057935785,3.5222215314850214,0.23489696038406022,1.822944713643187,0.5888438969808087,40.09418103142496,32.856295641052824,3.9869755185067453,0.0004818255338149535,B0005,90,24,1.605818899130659,0.8649769888680269
3082.937,2.629071246219689,4.200423045909808,3.5163492154331264,0.23460822575957183,1.8294710216423313,0.5797831798249052,40.52238496316615,33.33950238056361,3.9343175903209366,0.0005096931269403558,B0005,91,24,1.5638491446744425,0.8423699116610505
3074.266,2.631343871050918,4.198372063670128,3.5134397623234963,0.23373674328687408,1.8163541106104555,0.5975160524120299,40.56886357314186,33.35156485472646,3.957691112307074,0.0005097243350507763,B0005,92,24,1.5480915247767786,0.8338820438085877
3066.0,2.6983970036642315,4.198353213898968,3.515137522009075,0.2275911231966178,1.8034084947236912,0.6146488700388811,40.27804845768325,33.147486361012966,3.9578133785880008,0.0004892225082305076,B0005,93,24,1.5323755631868592,0.8254166152720489
3056.437,2.6338485871981514,4.197873789078739,3.50830390643132,0.23352522351086794,1.8027403040636887,0.6154351661324997,40.2921849196155,33.007275861749356,4.014446036089789,0.0005117151774699061,B0005,94,24,1.5269528268489705,0.8224956494324318
3048.219,2.671566207861818,4.197955644238241,3.509190808443004,0.23018953113289325,1.7959087273263283,0.6242208977464667,40.184384347174266,32.91990812745461,4.025241024870741,0.0005007479568811896,B0005,95,24,1.5169573017136326,0.817111543392579
3039.218,2.6540810507928123,4.197918434710392,3.5068097579555353,0.23206199649358034,1.795435245909757,0.6250243814130796,40.320066232195046,32.99903328622305,4.050998027893404,0.0005079719138007143,B0005,96,24,1.511897596014269,0.8143861246029738
3039.047,2.656849703962618,4.197739340034368,3.50609090727422,0.23177324893998671,1.7893867442508242,0.6329113600589846,40.33650561265159,33.03772281691292,4.0492038855929415,0.0005070305382153516,B0005,97,24,1.5065638960681105,0.8115131183620761
3030.375,2.6363048614501152,4.19785490446139,3.5037157727265953,0.23381247270066655,1.7884515415769178,0.6336932901818557,40.43267631588412,33.07740307192613,4.064929719691631,0.0005152992758359195,B0005,98,24,1.5015453526671363,0.8088098717121405
3021.0,2.69951692300468,4.197306756122815,3.5067479961367156,0.22817625044492165,1.7816042586946859,0.6422685276575631,40.314538591575015,33.05467981523988,4.05212485884663,0.0004957927286058045,B0005,99,24,1.4908444050400238,0.8030457886878685
3021.75,2.698216006032282,4.197528212001444,3.5058813026542324,0.2283393623825587,1.7753188621341638,0.6495963923110446,40.386661855917744,33.11570360624461,4.062986369233261,0.0004961734776103787,B0005,100,24,1.485868384561201,0.8003654470798279
3012.265,2.6911707598773864,4.19743662221161,3.504168333530808,0.229234886610025,1.7743163650866025,0.650605292345546,40.43384612547835,33.12942148982365,4.077354116316541,0.0005000442731081839,B0005,101,24,1.480413677976106,0.7974272604140162
3002.641,2.690162319231471,4.197717228550219,3.5030568931470634,0.22962412070328486,1.7739323101229758,0.6515580271350727,40.44479269068758,33.130681310493344,4.0863537678233515,0.0005020763085959153,B0005,102,24,1.4752095869031632,0.7946240682056632
3012.0,2.6355034454892072,4.192454851360723,3.4982324882487936,0.23355982041117498,1.7809908306486097,0.6431685362012666,40.58499656066617,33.20069210329718,4.106027526051399,0.0005169161374075417,B0005,103,24,1.4859035988304024,0.800384415303801
3020.11,2.6594753656507684,4.202845001527377,3.5065859365661325,0.2331416663559091,1.7879638259714314,0.6345911488870849,40.99869158762305,33.78697527817091,4.007605012301655,0.0005110309345939747,B0005,104,24,1.4960918298136696,0.8058723226653156
3002.172000000006,2.644554999824577,4.197952808231904,3.501457140697961,0.2338907608197367,1.780299388544082,0.6440527986671175,40.997807625227495,33.673365085761986,4.071885900932784,0.0005174246540195979,B0005,105,24,1.4808005946928984,0.7976356737393389
2992.703,2.6719601666204564,4.198017952345714,3.5016583871628097,0.23145672397193165,1.7731170790561723,0.6524516738316898,40.84213757482493,33.535818118317145,4.078202597739051,0.0005099262391641462,B0005,106,24,1.4697543268466824,0.7916855834115801
2964.468,2.6598211033173382,4.192162800008929,3.4966186408455298,0.2315978911633851,1.7707046619097417,0.6549342280697262,40.69012464267011,33.32269982188509,4.108909359845417,0.0005169027618755173,B0005,107,24,1.4539012274845928,0.7831462853887026
2983.375,2.688360455508818,4.196993378341778,3.4991645719433246,0.22983938603487397,1.7601011563823776,0.6679508368259194,40.69938049882204,33.346230327490304,4.125201025627036,0.0005056799506709549,B0005,108,24,1.454146206723569,0.7832782438583529
2975.297,2.6376728619288525,4.197603515102162,3.496080777360074,0.23463832033648271,1.7656363959382297,0.6616786486324676,41.06026204078849,33.64948900485925,4.136584939081763,0.0005242940967484285,B0005,109,24,1.455023751906683,0.7837509350133122
2974.9850000000006,2.645120521151077,4.196406678544622,3.4959014526388,0.2338027128281173,1.758865606625853,0.6687266610546446,41.19696040482682,33.79269513542103,4.133532809546796,0.0005214433543004569,B0005,110,24,1.449042163761236,0.7805289427291895
2966.25,2.698012437629632,4.197098662004674,3.497586979902671,0.22950556866575983,1.7517161303689361,0.6768504606398591,40.84446688602949,33.52446663707275,4.11363564224657,0.0005053809437421127,B0005,111,24,1.4386709371480566,0.7749424644709049
2956.359,2.692894277298908,4.196909312093871,3.4956989619989507,0.2299778752335828,1.751329545286535,0.6778089310398724,40.764203830749366,33.39042251934235,4.1541558765163265,0.0005087389707389946,B0005,112,24,1.433445432156979,0.7721277376203589
2956.344,2.6483923655058117,4.197105220217278,3.492875380810072,0.23378302547155907,1.7512146419396462,0.6777845296844981,41.11212504270441,33.67370212742761,4.1706716664879915,0.0005238608411982726,B0005,113,24,1.4333958900838095,0.7721010517012334
2956.406,2.6832134764262,4.196244829545076,3.49551076423368,0.23062957343481494,1.7446714395475946,0.6847607071642965,41.27256611507568,33.91080564765892,4.137300688738041,0.0005117806394381814,B0005,114,24,1.42806487344776,0.7692294908297355
2947.266,2.684960445221862,4.19680260180666,3.4942333590450834,0.23088390043863466,1.7436703980732875,0.6856107995602148,41.15574924454392,33.7850680599871,4.150856720299476,0.0005129642714925625,B0005,115,24,1.4229203181741186,0.7664583676775117
2937.984,2.669922120529456,4.196227405416926,3.491197414255986,0.2322965366171324,1.7425866396406444,0.6864551246971705,41.03237216951879,33.61126807392732,4.179356162123873,0.000519507691290174,B0005,116,24,1.417429032731308,0.7635004777498813
2929.125,2.664105530655056,4.196558172556389,3.488909408157623,0.2329264823133463,1.7420413740670528,0.6873590734902753,40.937269906716935,33.45598581472246,4.218332273064343,0.0005231776185384144,B0005,117,24,1.412409228794446,0.7607965521102183
2928.454,2.634098605983684,4.196870541112335,3.487376295811431,0.23539887207666607,1.742181032221019,0.6875051365558638,41.240704611971786,33.723267448788484,4.231454454147407,0.0005336508393605127,B0005,118,24,1.412578792940193,0.7608878881159706
